"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.566169007E2,-1.625999957E-1,-5.810000002E-2,-8.460000157E-2,1.922798192E-1
3.566269007E2,-2.213999927E-1,-8.060000092E-2,-1.325999945E-1,2.703647083E-1
3.566369007E2,-2.410999984E-1,-1.026999950E-1,-1.208999977E-1,2.886057997E-1
3.566469007E2,-2.316000015E-1,-7.569999993E-2,-8.829999715E-2,2.591639253E-1
3.566569007E2,-1.829999983E-1,-4.839999974E-2,-1.033999994E-1,2.156921863E-1
3.566669007E2,-1.052000001E-1,-1.199999941E-3,-1.368999928E-1,1.726559818E-1
3.566769007E2,-3.729999810E-2,3.579999879E-2,-1.499999911E-1,1.586597841E-1
3.566869007E2,3.059999831E-2,7.229999453E-2,-1.634999961E-1,1.813722631E-1
3.566969007E2,1.673000008E-1,1.181999967E-1,-1.480000019E-1,2.527143250E-1
3.567069007E2,2.355999947E-1,2.124999911E-1,-1.428999901E-1,3.479712788E-1
3.567169007E2,2.451999933E-1,2.179999948E-1,-9.979999810E-2,3.429388780E-1
3.567269007E2,1.765999943E-1,1.639999896E-1,-6.799999624E-2,2.504147641E-1
3.567369007E2,1.375999898E-1,7.090000063E-2,-7.999999449E-3,1.549986041E-1
3.567469007E2,6.920000166E-2,-1.097999960E-1,4.089999944E-2,1.360789819E-1
3.567569007E2,-3.819999844E-2,-3.285999894E-1,7.930000126E-2,3.401847779E-1
3.567669007E2,-7.719999552E-2,-4.867999852E-1,1.273999959E-1,5.090823350E-1
3.567769007E2,-6.729999930E-2,-5.945999622E-1,1.564999968E-1,6.185229616E-1
3.567869007E2,-7.739999890E-2,-5.934000015E-1,9.849999845E-2,6.064788301E-1
3.567969007E2,-6.799999624E-2,-5.618999600E-1,-6.899999920E-3,5.660416721E-1
3.568069007E2,-4.910000041E-2,-5.393999815E-1,-7.199999690E-2,5.463946830E-1
3.568169007E2,1.860000007E-2,-5.163999796E-1,-1.656000018E-1,5.426216541E-1
3.568269007E2,1.156999990E-1,-4.637999833E-1,-2.391999960E-1,5.345217978E-1
3.568369007E2,1.639000028E-1,-4.020999968E-1,-2.347999960E-1,4.936381838E-1
3.568469007E2,2.809000015E-1,-3.901000023E-1,-1.623999923E-1,5.074017936E-1
3.568569007E2,3.194999993E-1,-3.294000030E-1,-1.129999943E-2,4.590340962E-1
3.568669007E2,2.798999846E-1,-2.892999947E-1,4.939999804E-2,4.055599193E-1
3.568769007E2,1.815999895E-1,-1.801999956E-1,6.059999764E-2,2.629124461E-1
3.568869007E2,1.420999914E-1,-1.297999918E-1,3.199999779E-2,1.951011156E-1
3.568969007E2,2.008000016E-1,-8.859999478E-2,3.199999779E-2,2.217985563E-1
3.569069007E2,3.085999787E-1,-7.899999619E-3,9.030000120E-2,3.216371357E-1
3.569169007E2,3.576999903E-1,8.199999481E-2,1.282999963E-1,3.887597860E-1
3.569269007E2,3.382999897E-1,1.708000004E-1,1.462000012E-1,4.061944898E-1
3.569369007E2,2.504000068E-1,1.798999906E-1,8.500000089E-2,3.198267815E-1
3.569469007E2,1.429999918E-1,1.685999930E-1,9.149999917E-2,2.392638818E-1
3.569569007E2,2.599999867E-2,1.377999932E-1,6.799999624E-2,1.558487649E-1
3.569669007E2,-2.229999937E-2,7.759999484E-2,1.480000000E-2,8.208586462E-2
3.569769007E2,-8.039999753E-2,-1.999999862E-3,2.999999933E-2,8.583798438E-2
3.569869007E2,-1.581999958E-1,3.570000082E-2,3.529999778E-2,1.659753553E-1
3.569969007E2,-2.947999835E-1,4.409999773E-2,4.109999910E-2,3.009003988E-1
3.570069007E2,-4.217000008E-1,4.279999807E-2,-2.099999972E-2,4.243862986E-1
3.570169007E2,-5.586999655E-1,4.149999842E-2,-7.209999859E-2,5.648595499E-1
3.570269023E2,-5.584999919E-1,7.939999551E-2,-1.409000009E-1,5.814459652E-1
3.570369007E2,-4.411000013E-1,8.850000054E-2,-1.973000020E-1,4.912522285E-1
3.570469007E2,-2.259999961E-1,2.245000005E-1,-2.314999998E-1,3.937873771E-1
3.570569007E2,-8.949999511E-2,3.892999887E-1,-2.540999949E-1,4.734253244E-1
3.570669007E2,-6.079999730E-2,4.844999909E-1,-2.861000001E-1,5.659417735E-1
3.570769007E2,-6.149999797E-2,5.501999855E-1,-2.696999907E-1,6.158249417E-1
3.570869007E2,-1.310000010E-2,5.376999974E-1,-2.926999927E-1,6.123448236E-1
3.570969007E2,-1.370000001E-2,6.430000067E-1,-2.277999967E-1,6.822972498E-1
3.571069007E2,3.460000083E-2,6.308999658E-1,-1.825999916E-1,6.577041005E-1
3.571169007E2,7.329999655E-2,6.581999660E-1,-1.180000007E-1,6.726991042E-1
3.571269007E2,1.020999998E-1,6.850999594E-1,-1.120999977E-1,7.016785402E-1
3.571369007E2,1.114000008E-1,6.133999825E-1,-7.689999789E-2,6.281585057E-1
3.571469007E2,1.206999943E-1,5.121999979E-1,-2.219999954E-2,5.266974145E-1
3.571569007E2,1.300999969E-1,4.597999752E-1,4.209999740E-2,4.797024454E-1
3.571669007E2,1.197999939E-1,3.978999853E-1,6.709999591E-2,4.209261768E-1
3.571769007E2,8.989999443E-2,3.361999989E-1,6.269999593E-2,3.536152397E-1
3.571869007E2,2.080000006E-2,2.938999832E-1,7.819999754E-2,3.048361523E-1
3.571969007E2,-8.999999613E-3,3.093999922E-1,7.440000027E-2,3.183468474E-1
3.572069007E2,2.999999851E-4,3.245999813E-1,1.198999956E-1,3.460364819E-1
3.572169007E2,8.810000122E-2,4.472999871E-1,1.070999950E-1,4.683047059E-1
3.572269007E2,1.660999954E-1,5.500999689E-1,7.479999959E-2,5.794775442E-1
3.572369007E2,2.833999991E-1,6.926000118E-1,5.169999972E-2,7.501221406E-1
3.572469007E2,3.712999821E-1,7.958999872E-1,2.769999951E-2,8.786852430E-1
3.572569007E2,4.398999810E-1,7.914999723E-1,3.150000051E-2,9.060775075E-1
3.572669007E2,4.693999887E-1,8.064999580E-1,8.280000091E-2,9.368214194E-1
3.572769007E2,4.500999749E-1,7.720999718E-1,1.424999982E-1,9.050053057E-1
3.572869007E2,3.427000046E-1,6.689999700E-1,1.418000013E-1,7.649258090E-1
3.572969007E2,1.864999980E-1,5.558999777E-1,1.595999897E-1,6.076834629E-1
3.573069007E2,6.960000098E-2,4.329999983E-1,1.277000010E-1,4.567717690E-1
3.573169007E2,-3.749999776E-2,3.598999977E-1,3.720000014E-2,3.637555473E-1
3.573269007E2,-1.055999994E-1,3.461999893E-1,5.899999756E-3,3.619953073E-1
3.573369007E2,-1.542000026E-1,3.325999975E-1,-4.419999942E-2,3.692614779E-1
3.573469007E2,-2.223999947E-1,3.089999855E-1,-1.037999988E-1,3.946101727E-1
3.573569007E2,-3.297999799E-1,2.843999863E-1,-2.219000012E-1,4.887647588E-1
3.573669007E2,-4.079999924E-1,2.522999942E-1,-2.900999784E-1,5.606043867E-1
3.573769007E2,-4.372999966E-1,2.100999951E-1,-3.674999774E-1,6.086292207E-1
3.573869007E2,-4.375000000E-1,2.081999928E-1,-4.434999824E-1,6.568452796E-1
3.573969007E2,-3.887999952E-1,2.069000006E-1,-4.986999929E-1,6.653380565E-1
3.574069007E2,-3.401999772E-1,2.155999988E-1,-5.040000081E-1,6.451630741E-1
3.574169007E2,-3.112999797E-1,2.340999991E-1,-5.381999612E-1,6.643565949E-1
3.574269007E2,-3.607999980E-1,2.327999920E-1,-5.918999910E-1,7.312441960E-1
3.574369007E2,-4.593999982E-1,2.511999905E-1,-7.044999599E-1,8.777641979E-1
3.574469007E2,-6.071000099E-1,2.405999899E-1,-8.560000062E-1,1.076659086E0
3.574569007E2,-6.665999889E-1,1.520999968E-1,-9.969999790E-1,1.208924693E0
3.574669007E2,-5.498999953E-1,1.132999957E-1,-1.057699919E0,1.197479024E0
3.574769007E2,-3.647999763E-1,2.016000003E-1,-1.067199945E0,1.145703848E0
3.574869007E2,-2.581999898E-1,2.488999963E-1,-1.074699998E0,1.132960074E0
3.574969007E2,-2.104000002E-1,1.964000016E-1,-1.022699952E0,1.062429439E0
3.575069007E2,-1.624999940E-1,9.349999577E-2,-9.499999881E-1,9.683225055E-1
3.575169007E2,-1.048000008E-1,-6.879999489E-2,-8.373000026E-1,8.466331991E-1
3.575269007E2,-6.679999828E-2,-1.820999980E-1,-7.533999681E-1,7.779679692E-1
3.575369007E2,2.989999950E-2,-2.850999832E-1,-6.495999694E-1,7.100395275E-1
3.575469007E2,1.658999920E-1,-3.191999793E-1,-5.357999802E-1,6.453627297E-1
3.575569007E2,2.431999892E-1,-2.847000062E-1,-4.125999808E-1,5.571705955E-1
3.575669007E2,1.832999885E-1,-2.996000051E-1,-3.296999931E-1,4.817272406E-1
3.575769007E2,9.420000017E-2,-3.728999794E-1,-2.778999805E-1,4.745065161E-1
3.575869007E2,1.031999961E-1,-4.353999794E-1,-2.075999975E-1,4.932759270E-1
3.575969007E2,1.807999909E-1,-4.673999846E-1,-1.673000008E-1,5.283376502E-1
3.576069007E2,3.073999882E-1,-4.300999939E-1,-1.762000024E-1,5.572496733E-1
3.576169007E2,3.653999865E-1,-3.240000010E-1,-1.762000024E-1,5.191720251E-1
3.576269007E2,2.666999996E-1,-2.669000030E-1,-1.975999922E-1,4.259228313E-1
3.576369007E2,9.950000048E-2,-2.972999811E-1,-2.405999899E-1,3.951909463E-1
3.576469007E2,-8.799999952E-3,-3.456999958E-1,-2.551999986E-1,4.297824640E-1
3.576569007E2,-4.869999737E-2,-3.825999796E-1,-2.307999879E-1,4.494697638E-1
3.576669007E2,-6.920000166E-2,-3.889999986E-1,-2.552999854E-1,4.704122890E-1
3.576769007E2,-4.059999809E-2,-3.164999783E-1,-2.791999876E-1,4.239967326E-1
3.576869007E2,-1.100999936E-1,-2.538999915E-1,-2.638999820E-1,3.824008561E-1
3.576969007E2,-1.796000004E-1,-2.502000034E-1,-2.588999867E-1,4.023498539E-1
3.577069007E2,-2.000999898E-1,-2.849999964E-1,-2.636999786E-1,4.368096640E-1
3.577169007E2,-1.127999946E-1,-2.994999886E-1,-2.091999948E-1,3.823463348E-1
3.577269007E2,-1.579999924E-2,-1.861999929E-1,-1.737999916E-1,2.551989702E-1
3.577369007E2,-6.999999750E-3,-7.349999994E-2,-1.674999893E-1,1.830505296E-1
3.577469007E2,-6.679999828E-2,-2.989999950E-2,-1.812999994E-1,1.955145506E-1
3.577569007E2,-1.362999976E-1,-6.499999762E-2,-1.855999976E-1,2.392698229E-1
3.577669007E2,-1.665999889E-1,-1.197999939E-1,-1.797999889E-1,2.728289407E-1
3.577769007E2,-1.087999940E-1,-1.448999941E-1,-1.243999973E-1,2.197926439E-1
3.577869007E2,-1.292999983E-1,-2.096999884E-1,-1.172999963E-1,2.728586884E-1
3.577969007E2,-1.008999944E-1,-2.651999891E-1,-6.079999730E-2,2.901869789E-1
3.578069007E2,-1.115999967E-1,-2.628999949E-1,-1.013000011E-1,3.030390351E-1
3.578169007E2,-1.223999932E-1,-2.228999883E-1,-1.893000007E-1,3.170183802E-1
3.578269007E2,-1.526999921E-1,-1.446999907E-1,-2.269999981E-1,3.094905072E-1
3.578369007E2,-2.124999911E-1,-1.454999894E-1,-2.838000059E-1,3.832348320E-1
3.578469007E2,-2.036999911E-1,-1.851999909E-1,-3.208000064E-1,4.227355759E-1
3.578569007E2,-1.458999962E-1,-2.240999937E-1,-2.985000014E-1,4.007616086E-1
3.578669007E2,-5.869999900E-2,-1.641999930E-1,-2.172999978E-1,2.786155355E-1
3.578769007E2,-5.979999900E-2,-1.336999983E-1,-1.850000024E-1,2.359591708E-1
3.578869007E2,-1.196999997E-1,-1.128999963E-1,-1.724999994E-1,2.383920068E-1
3.578969007E2,-1.305999905E-1,-1.504999995E-1,-2.087999880E-1,2.886243967E-1
3.579069007E2,-1.515000015E-1,-1.381999999E-1,-2.152999938E-1,2.973307548E-1
3.579169007E2,-9.389999509E-2,-9.609999508E-2,-2.016000003E-1,2.422704651E-1
3.579269007E2,-6.899999920E-3,-3.429999948E-2,-1.580999941E-1,1.619250076E-1
3.579369007E2,4.079999775E-2,-4.179999977E-2,-1.634999961E-1,1.736206454E-1
3.579469007E2,1.083000004E-1,-4.019999877E-2,-1.785999984E-1,2.127037597E-1
3.579569007E2,1.562999934E-1,-1.375000030E-1,-1.347000003E-1,2.479516663E-1
3.579669007E2,3.121999800E-1,-1.667999923E-1,-9.059999883E-2,3.653757309E-1
3.579769007E2,3.995999992E-1,-1.479000002E-1,-4.679999873E-2,4.286546504E-1
3.579869007E2,4.086999893E-1,-1.792999953E-1,-3.799999831E-3,4.463167144E-1
3.579969007E2,3.885999918E-1,-2.406999916E-1,6.659999490E-2,4.619328944E-1
3.580069007E2,3.587999940E-1,-3.810999990E-1,1.068999991E-1,5.342305258E-1
3.580169007E2,3.488000035E-1,-4.902999997E-1,1.614999920E-1,6.230070462E-1
3.580269007E2,3.583999872E-1,-6.383000016E-1,1.366999894E-1,7.446907613E-1
3.580369007E2,4.561999738E-1,-7.655000091E-1,1.206999943E-1,8.992647934E-1
3.580469007E2,5.932999849E-1,-8.133999705E-1,1.626999974E-1,1.019850809E0
3.580569007E2,7.303999662E-1,-7.928000093E-1,1.744999886E-1,1.092001013E0
3.580669007E2,7.497999668E-1,-7.821999788E-1,1.462000012E-1,1.093348635E0
3.580769007E2,6.712999940E-1,-8.003999591E-1,7.750000060E-2,1.047516122E0
3.580869007E2,5.631999969E-1,-8.071999550E-1,9.529999644E-2,9.888620193E-1
3.580969007E2,4.550999999E-1,-7.628999949E-1,1.213999987E-1,8.965881840E-1
3.581069007E2,3.664999902E-1,-7.458999753E-1,1.458999962E-1,8.437865991E-1
3.581169007E2,2.092999965E-1,-7.565999627E-1,2.079999894E-1,8.121046655E-1
3.581269007E2,1.107999980E-1,-7.662999630E-1,2.390999943E-1,8.103462717E-1
3.581369007E2,-7.100000046E-3,-8.046999574E-1,2.300999910E-1,8.369817425E-1
3.581469007E2,-5.639999732E-2,-8.036999702E-1,2.010999918E-1,8.303949714E-1
3.581569007E2,3.139999881E-2,-8.123999834E-1,2.019999921E-1,8.377253069E-1
3.581669007E2,1.782999933E-1,-7.728999853E-1,1.838999987E-1,8.142385918E-1
3.581769007E2,2.565999925E-1,-7.060999870E-1,1.763999909E-1,7.717108945E-1
3.581869007E2,2.565999925E-1,-5.722999573E-1,1.489999890E-1,6.446485818E-1
3.581969007E2,1.292999983E-1,-4.795999825E-1,1.206999943E-1,5.111781699E-1
3.582069007E2,-1.054999977E-1,-4.463999867E-1,9.079999477E-2,4.675979435E-1
3.582169007E2,-2.814999819E-1,-4.327999949E-1,7.930000126E-2,5.223471696E-1
3.582269007E2,-3.986999989E-1,-4.386000037E-1,8.699999750E-2,5.990831761E-1
3.582369007E2,-4.472000003E-1,-4.635999799E-1,8.479999751E-2,6.496951756E-1
3.582469007E2,-4.368999898E-1,-4.887000024E-1,1.030000001E-1,6.635648375E-1
3.582569023E2,-4.364999831E-1,-5.532999635E-1,7.349999994E-2,7.085727449E-1
3.582669007E2,-3.968999982E-1,-5.791999698E-1,-1.269999985E-2,7.022560100E-1
3.582769007E2,-2.987000048E-1,-6.151999831E-1,-8.689999580E-2,6.893796642E-1
3.582869007E2,-1.319999993E-1,-5.340999961E-1,-1.484999955E-1,5.698588021E-1
3.582969007E2,5.419999734E-2,-4.148999751E-1,-2.273999900E-1,4.762251405E-1
3.583069007E2,1.521999985E-1,-3.263999820E-1,-2.656999826E-1,4.475469456E-1
3.583169007E2,1.422999948E-1,-2.778999805E-1,-2.451999933E-1,3.969895772E-1
3.583269007E2,7.369999588E-2,-2.883000076E-1,-2.157999873E-1,3.675843009E-1
3.583369007E2,5.200000014E-3,-3.281999826E-1,-1.683999896E-1,3.689184532E-1
3.583469007E2,5.399999674E-3,-3.376999795E-1,-1.307999939E-1,3.621865190E-1
3.583569007E2,-4.199999850E-3,-3.373000026E-1,-1.032999977E-1,3.527886354E-1
3.583669007E2,3.500000015E-2,-3.269000053E-1,-9.529999644E-2,3.423020637E-1
3.583769007E2,8.410000056E-2,-3.167999983E-1,-6.749999523E-2,3.346510098E-1
3.583869007E2,1.234999970E-1,-3.166999817E-1,-4.949999973E-2,3.435132860E-1
3.583969007E2,1.824999899E-1,-3.463999927E-1,-4.160000011E-2,3.937381887E-1
3.584069007E2,2.708999813E-1,-3.271999955E-1,-3.359999880E-2,4.261168817E-1
3.584169007E2,3.200999796E-1,-2.987999916E-1,-6.099999882E-3,4.379299510E-1
3.584269007E2,3.105999827E-1,-2.809999883E-1,-8.200000040E-3,4.189278968E-1
3.584369007E2,2.619999945E-1,-2.540000081E-1,-2.080000006E-2,3.655032712E-1
3.584469007E2,1.938000023E-1,-2.563999891E-1,4.600000102E-3,3.214351495E-1
3.584569007E2,1.551999897E-1,-2.881000042E-1,1.919999905E-2,3.278067863E-1
3.584669007E2,1.656000018E-1,-3.391999900E-1,5.240000039E-2,3.810849694E-1
3.584769007E2,2.644000053E-1,-3.807999790E-1,8.460000157E-2,4.712463762E-1
3.584869007E2,3.926999867E-1,-3.835999966E-1,1.453000009E-1,5.678682305E-1
3.584969007E2,4.721999764E-1,-4.463999867E-1,1.464999914E-1,6.661141144E-1
3.585069007E2,4.831999838E-1,-4.711000025E-1,1.362999976E-1,6.884730395E-1
3.585169007E2,4.550999999E-1,-4.467999935E-1,7.620000094E-2,6.423026423E-1
3.585269007E2,4.271000028E-1,-3.928000033E-1,1.539999992E-2,5.804682721E-1
3.585369007E2,3.892999887E-1,-3.874000013E-1,2.199999988E-2,5.496519283E-1
3.585469007E2,3.418000042E-1,-4.305000007E-1,7.499999832E-3,5.497397052E-1
3.585569007E2,2.355999947E-1,-4.824999869E-1,2.089999989E-2,5.373550082E-1
3.585669007E2,1.295000017E-1,-6.218999624E-1,4.289999977E-2,6.366869118E-1
3.585769007E2,7.239999622E-2,-7.407999635E-1,1.030000001E-1,7.514222151E-1
3.585869007E2,1.539999992E-2,-7.996999621E-1,1.720999926E-1,8.181537734E-1
3.585969007E2,-5.139999837E-2,-8.576999903E-1,1.821999997E-1,8.783439378E-1
3.586069007E2,-9.869999439E-2,-8.660999537E-1,1.241999939E-1,8.805092033E-1
3.586169007E2,-1.068999991E-1,-7.368999720E-1,4.820000008E-2,7.461718425E-1
3.586269007E2,-1.445999891E-1,-5.880999565E-1,-3.649999946E-2,6.067148965E-1
3.586369007E2,-1.823999882E-1,-4.690999985E-1,-1.401000023E-1,5.224486337E-1
3.586469007E2,-2.102999985E-1,-3.797000051E-1,-2.040999979E-1,4.796404824E-1
3.586569007E2,-2.578999996E-1,-3.689999878E-1,-2.379999906E-1,5.092321635E-1
3.586669007E2,-1.878999919E-1,-3.587999940E-1,-2.511000037E-1,4.765449134E-1
3.586769007E2,-1.375000030E-1,-2.415999919E-1,-2.725999951E-1,3.893424768E-1
3.586869007E2,-1.459999979E-1,-1.843999922E-1,-2.739000022E-1,3.610271011E-1
3.586969007E2,-1.641999930E-1,-1.577000022E-1,-2.651000023E-1,3.494408957E-1
3.587069007E2,-2.313999981E-1,-1.218999997E-1,-2.655999959E-1,3.727585369E-1
3.587169007E2,-2.985999882E-1,-7.660000026E-2,-2.457999885E-1,3.942678624E-1
3.587269007E2,-3.267000020E-1,-3.130000085E-2,-2.545000017E-1,4.153105250E-1
3.587369007E2,-3.157999814E-1,3.359999880E-2,-3.109999895E-1,4.444992482E-1
3.587469007E2,-2.754999995E-1,4.969999939E-2,-3.175999820E-1,4.233675569E-1
3.587569007E2,-2.450999916E-1,7.549999654E-2,-3.628000021E-1,4.442950561E-1
3.587669007E2,-2.636999786E-1,6.149999797E-2,-3.781999946E-1,4.651399406E-1
3.587769007E2,-2.628000081E-1,7.639999688E-2,-4.221999943E-1,5.031437558E-1
3.587869007E2,-2.619000077E-1,6.129999831E-2,-4.354999959E-1,5.118686846E-1
3.587969007E2,-1.925999969E-1,6.999999750E-3,-4.372999966E-1,4.778860176E-1
3.588069007E2,-1.331999898E-1,1.129999943E-2,-4.378999770E-1,4.578496665E-1
3.588169007E2,-1.621999890E-1,1.509999949E-2,-4.078999758E-1,4.392257240E-1
3.588269007E2,-2.009999901E-1,3.819999844E-2,-3.675999939E-1,4.207017845E-1
3.588369007E2,-2.890000045E-1,5.130000040E-2,-3.364999890E-1,4.465254027E-1
3.588469007E2,-3.474999964E-1,9.399999678E-2,-3.149999976E-1,4.783484561E-1
3.588569007E2,-4.061999917E-1,1.275999993E-1,-2.730999887E-1,5.058298102E-1
3.588669007E2,-3.865000010E-1,1.519999951E-1,-2.793000042E-1,5.004944971E-1
3.588769007E2,-3.082000017E-1,2.061000019E-1,-2.845000029E-1,4.673378901E-1
3.588869007E2,-2.299999893E-1,2.507999837E-1,-3.085999787E-1,4.593849951E-1
3.588969007E2,-1.322000027E-1,2.856000066E-1,-2.926999927E-1,4.297877269E-1
3.589069007E2,-1.129999980E-1,2.909999788E-1,-3.057999909E-1,4.369938462E-1
3.589169007E2,-1.133999974E-1,2.567999959E-1,-3.477999866E-1,4.469570762E-1
3.589269007E2,-9.420000017E-2,2.518000007E-1,-3.792999983E-1,4.649143675E-1
3.589369007E2,-8.479999751E-2,2.852999866E-1,-3.710999787E-1,4.757124301E-1
3.589469007E2,-9.499999881E-2,3.373000026E-1,-4.108999968E-1,5.400324980E-1
3.589569007E2,-1.247999966E-1,3.982999921E-1,-4.402999878E-1,6.066976200E-1
3.589669007E2,-1.349999905E-1,4.584999979E-1,-4.693000019E-1,6.698430691E-1
3.589769007E2,-1.058999971E-1,5.378000140E-1,-4.488999844E-1,7.084877278E-1
3.589869007E2,-1.061999947E-1,5.288000107E-1,-4.185999930E-1,6.827399536E-1
3.589969007E2,-2.799999900E-2,5.177999735E-1,-3.763999939E-1,6.407634258E-1
3.590069007E2,4.030000046E-2,4.713999927E-1,-3.583000004E-1,5.934820414E-1
3.590169007E2,1.087999940E-1,4.526999891E-1,-2.992999852E-1,5.534936313E-1
3.590269007E2,1.381999999E-1,3.942999840E-1,-3.193999827E-1,5.259164062E-1
3.590369007E2,1.872999966E-1,3.844999969E-1,-2.617000043E-1,5.014064505E-1
3.590469007E2,1.580999941E-1,3.937999904E-1,-2.536999881E-1,4.944064366E-1
3.590569007E2,1.387999952E-1,4.125999808E-1,-2.368000001E-1,4.955586977E-1
3.590669007E2,9.999999404E-2,4.217000008E-1,-2.402999997E-1,4.955552233E-1
3.590769007E2,6.129999831E-2,3.622999787E-1,-2.151999921E-1,4.258286052E-1
3.590869007E2,1.010999978E-1,2.838999927E-1,-2.003999949E-1,3.619123835E-1
3.590969007E2,1.701999903E-1,1.965999901E-1,-1.859000027E-1,3.196535684E-1
3.591069007E2,2.490999997E-1,1.097999960E-1,-1.517999917E-1,3.116890862E-1
3.591169007E2,3.572999835E-1,9.250000119E-2,-1.766999960E-1,4.091972837E-1
3.591269007E2,3.772999942E-1,1.340999901E-1,-2.608999908E-1,4.779193428E-1
3.591369007E2,3.190000057E-1,2.145999968E-1,-2.872999907E-1,4.799535883E-1
3.591469007E2,2.020999938E-1,3.432999849E-1,-2.560999990E-1,4.735889532E-1
3.591569007E2,5.599999800E-2,3.828999996E-1,-2.651999891E-1,4.691262556E-1
3.591669007E2,-2.139999904E-2,3.933999836E-1,-2.651000023E-1,4.748678956E-1
3.591769007E2,-3.999999911E-2,4.041000009E-1,-2.847000062E-1,4.959343749E-1
3.591869007E2,-7.829999924E-2,4.253999889E-1,-2.551999986E-1,5.022181595E-1
3.591969007E2,-5.779999867E-2,3.887999952E-1,-2.358999997E-1,4.584267509E-1
3.592069007E2,-6.679999828E-2,3.236999810E-1,-1.976999938E-1,3.851353074E-1
3.592169007E2,-7.589999586E-2,2.207999974E-1,-1.212999970E-1,2.631105044E-1
3.592269007E2,-1.241999939E-1,7.039999962E-2,-4.589999840E-2,1.499620228E-1
3.592369007E2,-1.040999964E-1,-4.889999703E-2,1.939999871E-2,1.166378108E-1
3.592469007E2,-2.529999986E-2,-9.860000014E-2,1.679999940E-2,1.031711685E-1
3.592569007E2,-5.499999970E-3,-6.969999522E-2,-2.389999852E-2,7.388876276E-2
3.592669007E2,-9.349999577E-2,2.749999985E-2,-1.036999971E-1,1.423101844E-1
3.592769007E2,-2.402999997E-1,6.560000032E-2,-1.539999992E-1,2.928539732E-1
3.592869007E2,-3.185999990E-1,9.399999678E-2,-2.334999889E-1,4.060347319E-1
3.592969007E2,-2.988999784E-1,1.129999980E-1,-2.531000078E-1,4.076393143E-1
3.593069007E2,-2.400999963E-1,1.903999895E-1,-3.005999923E-1,4.292557741E-1
3.593169007E2,-1.812999994E-1,2.671000063E-1,-3.463999927E-1,4.735029652E-1
3.593269007E2,-9.309999645E-2,3.143000007E-1,-2.460999936E-1,4.098991420E-1
3.593369007E2,-9.299999475E-2,1.939999908E-1,-2.735999823E-1,3.480545155E-1
3.593469007E2,-8.299999684E-2,4.509999976E-2,-2.239999920E-1,2.431028710E-1
3.593569007E2,-9.269999713E-2,-5.099999718E-3,-1.455999911E-1,1.726807947E-1
3.593669007E2,-7.289999723E-2,-4.569999874E-2,-1.358000040E-1,1.607623730E-1
3.593769007E2,-8.259999752E-2,-5.669999868E-2,-1.552999914E-1,1.848127072E-1
3.593869007E2,-1.020999998E-1,-5.790000036E-2,-1.842999905E-1,2.185024176E-1
3.593969007E2,-1.118000001E-1,-1.176999956E-1,-2.228000015E-1,2.756671356E-1
3.594069007E2,-4.329999909E-2,-1.674000025E-1,-2.408999950E-1,2.965307039E-1
3.594169007E2,5.449999869E-2,-1.968999952E-1,-2.581000030E-1,3.291739199E-1
3.594269007E2,1.424999982E-1,-1.876000017E-1,-2.743999958E-1,3.616564223E-1
3.594369007E2,2.402999997E-1,-1.590999961E-1,-2.611999810E-1,3.889502908E-1
3.594469007E2,2.696000040E-1,-1.211999953E-1,-1.997999996E-1,3.567823438E-1
3.594569007E2,2.108999938E-1,-1.421999931E-1,-1.494999975E-1,2.950421913E-1
3.594669007E2,1.815000027E-1,-2.308999896E-1,-1.202999949E-1,3.173785515E-1
3.594769007E2,1.815999895E-1,-2.694999874E-1,-5.299999937E-2,3.292685823E-1
3.594869007E2,1.912999898E-1,-3.161999881E-1,-1.609999873E-2,3.699152992E-1
3.594969007E2,2.107999921E-1,-3.235999942E-1,-7.999999449E-3,3.862869308E-1
3.595069007E2,2.302999943E-1,-3.299999833E-1,2.840000018E-2,4.034162074E-1
3.595169007E2,2.595999837E-1,-3.361999989E-1,1.539999992E-2,4.250408813E-1
3.595269007E2,2.202999890E-1,-3.714999855E-1,-7.999999449E-3,4.319818565E-1
3.595369007E2,1.810999960E-1,-3.576999903E-1,-4.219999909E-2,4.031467865E-1
3.595469007E2,1.516000032E-1,-3.335999846E-1,-5.719999969E-2,3.708683738E-1
3.595569007E2,1.614999920E-1,-2.897000015E-1,-3.350000083E-2,3.333625479E-1
3.595669007E2,1.124999970E-1,-2.946999967E-1,-2.019999921E-2,3.160891921E-1
3.595769007E2,9.299999475E-2,-3.088999987E-1,-7.499999832E-3,3.226832165E-1
3.595869007E2,4.399999976E-2,-3.323999941E-1,-1.489999983E-2,3.356304010E-1
3.595969007E2,2.439999953E-2,-3.454999924E-1,-3.099999856E-3,3.463743852E-1
3.596069007E2,-5.389999971E-2,-3.482999802E-1,-5.040000007E-2,3.560312432E-1
3.596169007E2,-1.518999934E-1,-2.922999859E-1,-8.769999444E-2,3.408873403E-1
3.596269007E2,-2.204999924E-1,-2.655999959E-1,-1.442999989E-1,3.741471557E-1
3.596369007E2,-2.400999963E-1,-2.588000000E-1,-1.908999979E-1,4.013331003E-1
3.596468992E2,-2.107999921E-1,-2.208999991E-1,-2.186999917E-1,3.755837226E-1
