"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.464486148E2,1.527599931E0,7.090000063E-2,-2.569999918E-2,1.529460313E0
3.464586148E2,1.437799931E0,9.919999540E-2,-4.580000043E-2,1.441945533E0
3.464686148E2,1.288999915E0,3.019999899E-2,-3.539999947E-2,1.289839518E0
3.464786148E2,1.159799933E0,-2.243999988E-1,-1.032999977E-1,1.185817075E0
3.464886148E2,1.050300002E0,-3.414999843E-1,3.449999914E-2,1.104962707E0
3.464986148E2,9.508000016E-1,-3.901999891E-1,2.992999852E-1,1.070447176E0
3.465086148E2,9.688999653E-1,-3.220999837E-1,4.754999876E-1,1.126328451E0
3.465186148E2,9.276999831E-1,-2.150999904E-1,5.058000088E-1,1.078299083E0
3.465286148E2,9.835999608E-1,-1.475999951E-1,4.211999774E-1,1.080122244E0
3.465386132E2,9.109999537E-1,-7.989999652E-2,3.594999909E-1,9.826215796E-1
3.465486132E2,8.570999503E-1,1.750000007E-2,2.811000049E-1,9.021883327E-1
3.465586132E2,7.042999864E-1,5.689999834E-2,3.035999835E-1,7.690572349E-1
3.465686132E2,6.293999553E-1,5.790000036E-2,1.806000024E-1,6.573530821E-1
3.465786132E2,5.051000118E-1,3.029999882E-2,2.999999933E-2,5.068965494E-1
3.465886132E2,2.921999991E-1,-5.799999926E-3,-8.969999850E-2,3.057132140E-1
3.465986132E2,8.929999918E-2,1.850000024E-2,-1.799999923E-1,2.017838870E-1
3.466086148E2,-5.399999768E-2,3.419999778E-2,-2.322999984E-1,2.409334532E-1
3.466186132E2,-2.360999882E-1,5.989999697E-2,-1.588999927E-1,2.908271338E-1
3.466286148E2,-4.666000009E-1,5.649999902E-2,4.019999877E-2,4.717243375E-1
3.466386148E2,-5.590000153E-1,-4.380000010E-2,1.491999924E-1,5.802241763E-1
3.466486132E2,-5.924000144E-1,-1.422999948E-1,1.604000032E-1,6.300120845E-1
3.466586148E2,-6.832000017E-1,-2.691999972E-1,1.776999980E-1,7.555184777E-1
3.466686148E2,-7.748000026E-1,-3.073000014E-1,1.978999972E-1,8.566870746E-1
3.466786148E2,-8.470000029E-1,-1.494999975E-1,2.476999909E-1,8.950500207E-1
3.466886148E2,-8.208000064E-1,1.351999938E-1,2.474000007E-1,8.678700647E-1
3.466986148E2,-8.235999942E-1,5.961999893E-1,1.473999918E-1,1.027374389E0
3.467086148E2,-7.181000113E-1,9.386999607E-1,-5.189999938E-2,1.183012617E0
3.467186148E2,-6.710999608E-1,1.212399960E0,-1.545999944E-1,1.394342131E0
3.467286148E2,-6.036999822E-1,1.270200014E0,-1.317999959E-1,1.412527162E0
3.467386148E2,-6.631000042E-1,1.121500015E0,1.727999896E-1,1.314276887E0
3.467486132E2,-7.703999877E-1,9.925999641E-1,2.784999907E-1,1.286986043E0
3.467586148E2,-9.359999895E-1,9.021999836E-1,2.056999952E-1,1.316196520E0
3.467686148E2,-1.071900010E0,9.081999660E-1,1.900999993E-1,1.417721700E0
3.467786148E2,-1.266499996E0,7.741000056E-1,2.119999975E-1,1.499398899E0
3.467886148E2,-1.362999916E0,6.459999681E-1,2.317999899E-1,1.526045859E0
3.467986148E2,-1.293299913E0,6.107999682E-1,2.996999919E-1,1.461342312E0
3.468086132E2,-8.026999831E-1,4.384999871E-1,6.392999887E-1,1.115936368E0
3.468186148E2,-6.650999784E-1,4.391999841E-1,7.757999897E-1,1.112259067E0
3.468286148E2,-5.766999722E-1,5.130999684E-1,8.119999766E-1,1.120356371E0
3.468386148E2,-6.753999591E-1,5.281000137E-1,6.635999680E-1,1.084167721E0
3.468486148E2,-9.796999693E-1,6.818000078E-1,5.934999585E-1,1.333006182E0
3.468586148E2,-1.067399979E0,5.424999595E-1,3.838999867E-1,1.257389407E0
3.468686148E2,-1.026799917E0,5.318999887E-1,4.468999803E-1,1.239739997E0
3.468786148E2,-8.076999784E-1,1.220600009E0,2.996999919E-1,1.494009278E0
3.468886148E2,-8.719999790E-1,1.340000033E-1,3.646999896E-1,9.546444609E-1
3.468986148E2,-9.935999513E-1,5.514999628E-1,7.213999629E-1,1.346035281E0
3.469086148E2,-8.399999738E-1,1.865999997E-1,3.513999879E-1,9.294629994E-1
3.469186148E2,-7.642999887E-1,-1.939999871E-2,2.746999860E-1,8.123982490E-1
3.469286148E2,-5.507999659E-1,7.919999957E-2,1.083000004E-1,5.669057527E-1
3.469386132E2,-2.098999918E-1,9.919999540E-2,5.939999968E-2,2.396393240E-1
3.469486148E2,-1.728999913E-1,3.969999775E-2,-7.889999449E-2,1.941538203E-1
3.469586148E2,2.019999921E-2,-3.156999946E-1,7.719999552E-2,3.256291846E-1
3.469686148E2,4.204999804E-1,-8.492999673E-1,-2.630000003E-2,9.480624230E-1
3.469786148E2,8.980999589E-1,-1.153499961E0,-1.929999888E-1,1.474582887E0
3.469886148E2,1.092499971E0,-1.160799980E0,-3.129000068E-1,1.624475052E0
3.469986148E2,1.227299929E0,-9.395999908E-1,-2.717999816E-1,1.569391120E0
3.470086132E2,1.135299921E0,-8.914999962E-1,-7.739999890E-2,1.445568716E0
3.470186132E2,1.220099926E0,-9.966999888E-1,-2.736999989E-1,1.599051715E0
3.470286132E2,1.343799949E0,-1.216400027E0,-3.100999892E-1,1.838909822E0
3.470386132E2,1.506500006E0,-1.462899923E0,-3.437999785E-1,2.127866744E0
3.470486132E2,1.551399946E0,-1.617399931E0,-3.158999979E-1,2.263319937E0
3.470586132E2,1.723799944E0,-1.689999938E0,-3.737999797E-1,2.442808315E0
3.470686132E2,1.925199986E0,-1.603399992E0,-3.995999992E-1,2.537117790E0
3.470786132E2,1.949099898E0,-1.426899910E0,-3.520999849E-1,2.441107979E0
3.470886132E2,2.001299858E0,-1.278299928E0,-2.412999868E-1,2.386938942E0
3.470986132E2,1.847099900E0,-1.009599924E0,-4.211999774E-1,2.146736935E0
3.471086132E2,1.583799958E0,-7.102999687E-1,-4.688999951E-1,1.798003214E0
3.471186148E2,1.535499930E0,-4.893999994E-1,-5.534999967E-1,1.704005470E0
3.471286132E2,1.692399979E0,-5.051000118E-1,-5.877999663E-1,1.861411430E0
3.471386148E2,1.750299931E0,-6.305999756E-1,-7.080999613E-1,1.990630988E0
3.471486132E2,1.444399953E0,-9.239999652E-1,-6.696000099E-1,1.840769223E0
3.471586148E2,1.284600019E0,-1.140900016E0,-4.427999854E-1,1.774238395E0
3.471686132E2,1.252499938E0,-1.132499933E0,-5.505999923E-1,1.776083485E0
3.471786148E2,1.376799941E0,-6.645999551E-1,-8.634999990E-1,1.755819873E0
3.471886148E2,1.450299978E0,-3.671000004E-1,-8.299999833E-1,1.710857215E0
3.471986148E2,1.228099942E0,-3.576999903E-1,-4.799000025E-1,1.366192799E0
3.472086148E2,8.386999965E-1,-5.370000005E-1,-3.355999887E-1,1.050911051E0
3.472186132E2,6.258999705E-1,-5.016999841E-1,-2.908000052E-1,8.532398784E-1
3.472286148E2,4.527999759E-1,-4.575999975E-1,-2.773999870E-1,7.009824025E-1
3.472386148E2,5.155999660E-1,-3.748999834E-1,-2.368999869E-1,6.800844994E-1
3.472486148E2,5.491999984E-1,-2.739000022E-1,-3.549999893E-1,7.089900153E-1
3.472586148E2,5.724999905E-1,-1.250000000E-1,-4.721999764E-1,7.525649851E-1
3.472686148E2,5.661000013E-1,-3.570000082E-2,-5.889999866E-1,8.177191974E-1
3.472786148E2,5.794999599E-1,-8.399999887E-2,-7.853999734E-1,9.796577574E-1
3.472886164E2,6.426999569E-1,-2.703000009E-1,-8.274999857E-1,1.082072803E0
3.472986132E2,5.109999776E-1,-2.800000012E-1,-6.773999929E-1,8.935276874E-1
3.473086148E2,3.407999873E-1,-3.084000051E-1,-4.898999929E-1,6.717567994E-1
3.473186148E2,3.484999835E-1,-3.555999994E-1,-6.196999550E-1,7.949412760E-1
3.473286148E2,1.708000004E-1,-4.411000013E-1,-6.933000088E-1,8.392894337E-1
3.473386148E2,5.249999836E-2,-5.367999673E-1,-4.645999968E-1,7.118733116E-1
3.473486148E2,2.874000072E-1,-6.049999595E-1,-2.377000004E-1,7.107214682E-1
3.473586148E2,5.813999772E-1,-5.665999651E-1,-4.824999869E-1,9.443874688E-1
3.473686148E2,3.744999766E-1,-4.391999841E-1,-6.463999748E-1,8.665908988E-1
3.473786148E2,1.576000005E-1,-2.910999954E-1,-7.795999646E-1,8.469669842E-1
3.473886148E2,9.800000116E-3,-2.505999804E-1,-8.062999845E-1,8.444027801E-1
3.473986148E2,4.959999770E-2,-3.184999824E-1,-7.390999794E-1,8.063319280E-1
3.474086148E2,-1.834999919E-1,-3.371999860E-1,-6.568999887E-1,7.608506244E-1
3.474186148E2,-3.073999882E-1,-4.632000029E-1,-3.726999760E-1,6.692938574E-1
3.474286132E2,-4.394999743E-1,-5.896999836E-1,-4.369999766E-1,8.554970939E-1
3.474386148E2,-6.495000124E-1,-6.384999752E-1,-1.503999978E-1,9.231211425E-1
3.474486148E2,-4.272999763E-1,-5.604000092E-1,-1.800999939E-1,7.273716023E-1
3.474586132E2,-2.242999971E-1,-5.216999650E-1,-4.660999775E-1,7.346635497E-1
3.474686148E2,-1.092000008E-1,-3.832999766E-1,-4.587999880E-1,6.077342686E-1
3.474786148E2,-7.159999758E-2,-1.744000018E-1,-7.768999934E-1,7.994470089E-1
3.474886148E2,-6.300000101E-2,-1.500999928E-1,-8.213999867E-1,8.373750332E-1
3.474986148E2,-6.359999627E-2,-1.154999956E-1,-1.122900009E0,1.130614717E0
3.475086148E2,-2.597999871E-1,-2.479999959E-1,-9.752999544E-1,1.039331531E0
3.475186148E2,-3.962000012E-1,-2.245000005E-1,-7.040999532E-1,8.385293288E-1
3.475286148E2,-2.377000004E-1,-2.215999961E-1,-6.031999588E-1,6.851700802E-1
3.475386148E2,-2.946999967E-1,-2.879000008E-1,-5.234000087E-1,6.660946386E-1
3.475486148E2,-5.382999778E-1,-3.048000038E-1,-3.644999862E-1,7.180042815E-1
3.475586148E2,-4.881999791E-1,-1.939999908E-1,-3.712999821E-1,6.433031110E-1
3.475686148E2,-3.112999797E-1,-2.009999901E-1,-6.700999737E-1,7.657301405E-1
3.475786148E2,-3.116999865E-1,-3.055999875E-1,-7.216999531E-1,8.434447559E-1
3.475886148E2,-2.336999923E-1,-2.910999954E-1,-7.527999878E-1,8.402753807E-1
3.475986132E2,-2.439999878E-1,-3.537999988E-1,-1.038399935E0,1.123825991E0
3.476086148E2,-2.640999854E-1,-4.055999815E-1,-1.107999921E0,1.209100480E0
3.476186148E2,-2.937999964E-1,-3.982999921E-1,-1.178900003E0,1.278579892E0
3.476286148E2,-4.306999743E-1,-2.926000059E-1,-1.203199983E0,1.311032963E0
3.476386148E2,-5.870999694E-1,-1.964000016E-1,-1.071900010E0,1.237832366E0
3.476486132E2,-5.749999881E-1,-3.959999979E-2,-1.025300026E0,1.176194410E0
3.476586148E2,-4.957999885E-1,1.074999943E-1,-9.732999802E-1,1.097582220E0
3.476686148E2,-3.264999986E-1,1.895999908E-1,-1.015599966E0,1.083509897E0
3.476786148E2,-2.452999949E-1,-1.599999960E-3,-1.009799957E0,1.039168226E0
3.476886148E2,-5.680000037E-2,-3.895999789E-1,-8.068000078E-1,8.977419653E-1
3.476986148E2,-6.099999882E-3,-5.824999809E-1,-5.832999945E-1,8.243678313E-1
3.477086148E2,-5.439999700E-2,-1.138199925E0,-5.139999986E-1,1.250061770E0
3.477186148E2,4.073999822E-1,-1.419499993E0,-5.738999844E-1,1.584397731E0
3.477286148E2,3.278999925E-1,-1.282999992E0,-1.970000006E-2,1.324384942E0
3.477386148E2,2.459999919E-1,-1.119300008E0,1.349999942E-2,1.146093693E0
3.477486148E2,2.705999911E-1,-7.206999660E-1,-8.399999887E-2,7.743957618E-1
3.477586148E2,2.446999997E-1,-4.195999801E-1,-3.021000028E-1,5.720197941E-1
3.477686148E2,2.080999911E-1,-1.762000024E-1,-4.760999978E-1,5.486558621E-1
3.477786132E2,2.395999879E-1,3.929999843E-2,-6.367999911E-1,6.815180649E-1
3.477886242E2,1.826999933E-1,3.099999949E-2,-7.368999720E-1,7.598433103E-1
3.477986148E2,1.809999906E-2,-1.106999964E-1,-7.960999608E-1,8.039634611E-1
3.478086148E2,-8.999999613E-3,-3.570999801E-1,-6.972000003E-1,7.833831988E-1
3.478186148E2,9.169999510E-2,-6.193000078E-1,-8.826999664E-1,1.082174025E0
3.478286132E2,5.529999733E-2,-7.705999613E-1,-6.455000043E-1,1.006753518E0
3.478386148E2,7.789999992E-2,-8.216999769E-1,-5.062000155E-1,9.682446580E-1
3.478486148E2,1.394999921E-1,-1.018199921E0,-4.730999768E-1,1.131377441E0
3.478586148E2,9.309999645E-2,-9.377999902E-1,-3.990999758E-1,1.023434034E0
3.478686148E2,6.799999624E-3,-1.169499993E0,-3.804000020E-1,1.229829515E0
3.478786148E2,-3.052999973E-1,-8.722999692E-1,1.799999969E-3,9.241853519E-1
3.478886148E2,-9.814999700E-1,-1.732999980E-1,3.687999845E-1,1.062726921E0
3.478986148E2,-1.207099915E0,8.003999591E-1,4.179999977E-2,1.448957397E0
3.479086132E2,-1.374300003E0,1.568199992E0,-2.052999884E-1,2.095256500E0
3.479186148E2,-1.619899988E0,1.656299949E0,2.569999918E-2,2.316908712E0
3.479286148E2,-1.855699897E0,9.756000042E-1,3.524000049E-1,2.125935850E0
3.479386148E2,-2.081699848E0,1.260000020E-1,6.780999899E-1,2.192981955E0
3.479486148E2,-2.680500031E0,-4.959999919E-1,9.460999966E-1,2.885515831E0
3.479586148E2,-2.945799828E0,-7.322999835E-1,8.968999982E-1,3.165190278E0
3.479686148E2,-3.093499899E0,-4.694999754E-1,7.202999592E-1,3.210763754E0
3.479786148E2,-3.123600006E0,2.403999865E-1,4.048999846E-1,3.158894292E0
3.479886148E2,-3.202600002E0,9.462999701E-1,-8.999999845E-4,3.339480681E0
3.479986148E2,-3.114300013E0,1.599099994E0,-2.933000028E-1,3.513119732E0
3.480086148E2,-2.888200045E0,1.952099919E0,-3.743000031E-1,3.506065328E0
3.480186148E2,-2.690899849E0,1.906699896E0,-3.129000068E-1,3.312756089E0
3.480286148E2,-2.620499849E0,1.551899910E0,-8.989999443E-2,3.046882800E0
3.480386148E2,-2.784600019E0,1.037299991E0,2.653000057E-1,2.983349231E0
3.480486148E2,-3.212399960E0,6.006999612E-1,6.938999891E-1,3.340935668E0
3.480586132E2,-3.619599819E0,2.140999883E-1,8.528999686E-1,3.724886577E0
3.480686148E2,-4.211800098E0,2.018999904E-1,1.113999963E0,4.361309390E0
3.480786148E2,-4.312299728E0,3.355000019E-1,1.308699965E0,4.518980504E0
3.480886148E2,-3.920899868E0,4.663999975E-1,1.247599959E0,4.140952836E0
3.480986148E2,-3.577299833E0,5.252999663E-1,1.285499930E0,3.837385076E0
3.481086148E2,-3.193799973E0,5.523999929E-1,1.414399981E0,3.536386761E0
3.481186148E2,-2.741400003E0,6.369999647E-1,1.341699958E0,3.117884172E0
3.481286148E2,-2.681499958E0,6.825999618E-1,1.247299910E0,3.035151034E0
3.481386132E2,-2.602399826E0,6.502000093E-1,1.181200027E0,2.930951793E0
3.481486132E2,-2.425699949E0,5.493000150E-1,1.084800005E0,2.713400413E0
3.481586148E2,-2.200599909E0,3.597999811E-1,8.801999688E-1,2.397258428E0
3.481686148E2,-1.829199910E0,2.762999833E-1,6.840999722E-1,1.972386059E0
3.481786148E2,-1.438899994E0,1.411999911E-1,5.155000091E-1,1.534962830E0
3.481886148E2,-1.255299926E0,-5.799999926E-3,4.925999939E-1,1.348505209E0
3.481986148E2,-8.962000012E-1,-1.068999991E-1,6.642000079E-1,1.120608630E0
3.482086148E2,-8.615999818E-1,-1.999000013E-1,7.849999666E-1,1.182598616E0
3.482186148E2,-9.260999560E-1,-1.756999940E-1,9.363999963E-1,1.328674742E0
3.482286148E2,-9.817999601E-1,-2.291999906E-1,9.242999554E-1,1.367769792E0
3.482386148E2,-1.057500005E0,-3.470999897E-1,7.565000057E-1,1.345762580E0
3.482486148E2,-1.074100018E0,-3.425999880E-1,6.247000098E-1,1.288920363E0
3.482586148E2,-9.437999725E-1,-2.371999919E-1,5.758999586E-1,1.130788657E0
3.482686148E2,-1.009799957E0,-2.600000007E-3,5.505999923E-1,1.150157844E0
3.482786148E2,-1.115700006E0,3.804999888E-1,4.147000015E-1,1.249617076E0
3.482886148E2,-1.212700009E0,7.142999768E-1,2.921999991E-1,1.437444472E0
3.482986148E2,-1.134500027E0,8.984999657E-1,3.992999792E-1,1.501277114E0
3.483086132E2,-7.640999556E-1,7.831999660E-1,1.078499913E0,1.536363561E0
3.483186148E2,-5.131999850E-1,6.852999926E-1,1.256899953E0,1.520791832E0
3.483286132E2,-3.132999837E-1,3.113999963E-1,1.627999902E0,1.686864108E0
3.483386148E2,-2.816999853E-1,-1.399999950E-3,2.087300062E0,2.106223728E0
3.483486148E2,-6.520000100E-2,-4.729999974E-2,2.427500010E0,2.428836064E0
3.483586148E2,1.397999972E-1,-4.230000079E-2,2.599299908E0,2.603400342E0
3.483686148E2,5.490999818E-1,-8.609999716E-2,2.803400040E0,2.857967072E0
3.483786148E2,9.470999837E-1,7.449999452E-2,2.709599972E0,2.871320364E0
3.483886148E2,1.373499990E0,-2.268999964E-1,2.713299990E0,3.049587294E0
3.483986148E2,1.563899994E0,-3.328000009E-1,2.489599943E0,2.958825258E0
3.484086148E2,1.450399995E0,-5.547999740E-1,2.373199940E0,2.836113734E0
3.484186132E2,1.190099955E0,-9.715999961E-1,2.138499975E0,2.633159053E0
3.484286148E2,9.103999734E-1,-1.426899910E0,1.861899972E0,2.516255744E0
3.484386164E2,6.107999682E-1,-1.695899963E0,1.127799988E0,2.126284576E0
3.484486148E2,5.067999959E-1,-1.534399986E0,6.013999581E-1,1.724213288E0
3.484586148E2,3.138999939E-1,-9.919999838E-1,8.779999614E-2,1.044177194E0
3.484686148E2,3.064000010E-1,-3.999999899E-4,-4.452999830E-1,5.405304760E-1
3.484786132E2,4.636999965E-1,7.737999558E-1,-6.599999666E-1,1.117758478E0
3.484886132E2,7.756999731E-1,1.331900001E0,-8.131999969E-1,1.742688238E0
3.484986148E2,1.055999994E0,1.635899901E0,-6.311999559E-1,2.046880031E0
3.485086148E2,1.599200010E0,1.656299949E0,-2.970999777E-1,2.321430290E0
3.485186132E2,1.837599993E0,1.004500031E0,3.775999844E-1,2.127998072E0
3.485286148E2,2.066299915E0,1.515000015E-1,6.315999627E-1,2.165979248E0
3.485386148E2,2.168699980E0,-5.703999996E-1,6.865999699E-1,2.345215402E0
3.485486132E2,2.154899836E0,-1.065500021E0,6.129999757E-1,2.480857224E0
3.485586148E2,2.044600010E0,-1.286199927E0,3.722999990E-1,2.444034931E0
3.485686148E2,1.886899948E0,-1.106299996E0,9.219999611E-2,2.189244604E0
3.485786132E2,1.671299934E0,-6.929999590E-1,-2.392999977E-1,1.825036137E0
3.485886132E2,1.543999910E0,-1.151999980E-1,-4.005999863E-1,1.599277059E0
3.485986132E2,1.553599954E0,4.408999979E-1,-4.821999967E-1,1.685402759E0
3.486086132E2,1.601699948E0,9.276999831E-1,-5.148000121E-1,1.921220715E0
3.486186132E2,1.718199968E0,1.080299973E0,-5.072999597E-1,2.092035471E0
3.486286132E2,1.834499955E0,1.222399950E0,-4.693999887E-1,2.253882888E0
3.486386132E2,1.980499983E0,1.158800006E0,-3.801999986E-1,2.325886858E0
3.486486132E2,2.025399923E0,1.081499934E0,-3.944000006E-1,2.329686313E0
3.486586132E2,1.981499910E0,1.102900028E0,-5.336999893E-1,2.329713726E0
3.486686132E2,1.916899920E0,1.142099977E0,-5.961999893E-1,2.309621632E0
3.486786148E2,1.726699948E0,1.173799992E0,-7.911999822E-1,2.232777764E0
3.486886148E2,1.498899937E0,1.257300019E0,-9.240999818E-1,2.163669368E0
3.486986148E2,1.390299916E0,1.175999999E0,-9.752999544E-1,2.065700815E0
3.487086148E2,1.341599941E0,1.282400012E0,-9.164999723E-1,2.069882217E0
3.487186148E2,1.431299925E0,1.359899998E0,-8.443999887E-1,2.147314327E0
3.487286148E2,1.581399918E0,1.340799928E0,-7.591999769E-1,2.207929970E0
3.487386148E2,1.645399928E0,1.215899944E0,-6.593999863E-1,2.149549241E0
3.487486148E2,1.564499974E0,1.034899950E0,-6.042000055E-1,1.970719595E0
3.487586148E2,1.407899976E0,8.567000031E-1,-5.430999994E-1,1.735244895E0
3.487686148E2,1.165499926E0,7.002999783E-1,-5.450999737E-1,1.464904133E0
3.487786148E2,8.761000037E-1,5.454999804E-1,-4.936999977E-1,1.144054690E0
3.487886148E2,6.459999681E-1,4.888999760E-1,-4.306999743E-1,9.175192713E-1
3.487986148E2,4.847999811E-1,3.334999979E-1,-4.059000015E-1,7.148482926E-1
3.488086148E2,3.330000043E-1,4.025999904E-1,-3.710999787E-1,6.408517374E-1
3.488186148E2,1.439999975E-2,6.663999557E-1,-1.198999956E-1,6.772534754E-1
3.488286148E2,-1.273999959E-1,8.431999683E-1,-2.609999850E-2,8.531694764E-1
3.488386148E2,-1.033999994E-1,1.070400000E0,1.519999932E-2,1.075490009E0
3.488486148E2,1.056999937E-1,1.250599980E0,1.006999984E-1,1.259092248E0
3.488586148E2,2.167999893E-1,1.306100011E0,1.837999970E-1,1.336668213E0
3.488686148E2,2.606000006E-1,1.267799973E0,1.598999947E-1,1.304146135E0
3.488786148E2,-2.630000003E-2,1.116999984E0,7.099999487E-2,1.119563153E0
3.488886148E2,-3.401999772E-1,9.609999657E-1,-1.111999974E-1,1.025486420E0
3.488986148E2,-7.705999613E-1,9.828999639E-1,-5.579999834E-2,1.250212094E0
3.489086148E2,-1.161700010E0,1.122099996E0,1.086999997E-1,1.618786893E0
3.489186148E2,-1.426399946E0,1.280599952E0,2.897999883E-1,1.938694684E0
3.489286242E2,-9.378999472E-1,1.240100026E0,1.620000042E-2,1.554916984E0
3.489386148E2,-5.105000138E-1,1.197999954E0,-1.789999940E-2,1.302357311E0
3.489486148E2,-1.232999936E-1,1.126799941E0,-9.439999610E-2,1.137449935E0
3.489586148E2,-9.829999506E-2,1.028599977E0,-3.350000083E-2,1.033829315E0
3.489686148E2,1.589999907E-2,9.624999762E-1,-5.999999703E-4,9.626314840E-1
3.489786148E2,-5.570000038E-2,7.321999669E-1,8.060000092E-2,7.387256877E-1
3.489886132E2,-2.441999912E-1,5.726000071E-1,1.046999991E-1,6.312420246E-1
3.489986132E2,-4.422999918E-1,3.463000059E-1,3.734999895E-1,6.745778080E-1
3.490086132E2,-4.655999839E-1,3.050999939E-1,3.731999993E-1,6.701847438E-1
3.490186132E2,-3.046000004E-1,2.511000037E-1,3.978999853E-1,5.604968960E-1
3.490286132E2,4.109999910E-2,1.154999956E-1,4.987999797E-1,5.136447008E-1
3.490386148E2,3.269999921E-1,7.440000027E-2,4.028999805E-1,5.242067810E-1
3.490486132E2,5.342000127E-1,1.017000005E-1,4.339999855E-1,6.957503367E-1
3.490586132E2,7.519999743E-1,1.677999943E-1,3.896999955E-1,8.634389879E-1
3.490686132E2,8.820999861E-1,1.650999933E-1,2.490999997E-1,9.313480569E-1
3.490786132E2,7.386999726E-1,1.648000032E-1,4.341999888E-1,8.725630756E-1
3.490886132E2,4.787999988E-1,1.466999948E-1,4.062999785E-1,6.448643267E-1
3.490986148E2,1.309999973E-1,-7.699999958E-3,7.123000026E-1,7.242869479E-1
3.491086132E2,2.043000013E-1,-6.549999863E-2,5.469999909E-1,5.875693410E-1
3.491186132E2,1.880999953E-1,-1.226999983E-1,6.029999852E-1,6.434639694E-1
3.491286132E2,9.259999543E-2,-1.783999950E-1,7.243999839E-1,7.517690164E-1
3.491386132E2,3.005000055E-1,-9.769999981E-2,6.872000098E-1,7.563659146E-1
3.491486132E2,5.076000094E-1,3.119999915E-2,7.071999907E-1,8.710700525E-1
3.491586132E2,5.480999947E-1,1.493999958E-1,5.715000033E-1,8.058202136E-1
3.491686132E2,5.108999610E-1,3.256999850E-1,3.800999820E-1,7.152448858E-1
3.491786132E2,4.644999802E-1,4.019999802E-1,2.307999879E-1,6.562262187E-1
3.491886132E2,4.183000028E-1,4.168999791E-1,1.915999949E-1,6.208792499E-1
3.491986132E2,2.449999899E-1,3.612000048E-1,1.942999959E-1,4.777477650E-1
3.492086148E2,1.116999984E-1,2.946999967E-1,2.588000000E-1,4.078019344E-1
3.492186148E2,-5.079999939E-2,2.769999802E-1,3.339000046E-1,4.368052679E-1
3.492286148E2,-3.680000082E-2,3.188000023E-1,3.497999907E-1,4.747080313E-1
3.492386148E2,2.414999902E-1,3.804000020E-1,4.330999851E-1,6.249816029E-1
3.492486148E2,5.681999922E-1,4.907999933E-1,3.870999813E-1,8.447379831E-1
3.492586148E2,1.169499993E0,5.903999805E-1,3.511999846E-1,1.356334693E0
3.492686148E2,1.476599932E0,6.705999970E-1,2.958000004E-1,1.648499122E0
3.492786148E2,1.598399997E0,7.421999574E-1,2.724999785E-1,1.783255328E0
3.492886148E2,1.369199991E0,7.962999940E-1,2.251999974E-1,1.599849160E0
3.492986148E2,1.013899922E0,8.532999754E-1,2.495999932E-1,1.348485839E0
3.493086132E2,6.694999933E-1,9.230999947E-1,2.956999838E-1,1.178041732E0
3.493186148E2,2.865999937E-1,9.458999634E-1,3.531999886E-1,1.049579215E0
3.493286742E2,-1.154999956E-1,9.511999488E-1,4.602999985E-1,1.063013490E0
3.493386148E2,-3.315999806E-1,8.886999488E-1,5.170999765E-1,1.080341859E0
3.493486148E2,-2.543999851E-1,7.570999861E-1,4.833999872E-1,9.335926783E-1
3.493586148E2,-3.130000085E-2,6.732999682E-1,3.878999949E-1,7.776753457E-1
3.493686148E2,1.028999984E-1,6.674000025E-1,2.714000046E-1,7.277837148E-1
3.493786148E2,1.289999932E-1,7.789999843E-1,1.834999919E-1,8.106504924E-1
3.493886148E2,5.669999868E-2,9.100999832E-1,1.341999918E-1,9.216867728E-1
3.493986148E2,-1.039999947E-1,1.089900017E0,1.823000014E-1,1.109924023E0
3.494086148E2,-3.341999948E-1,1.190899968E0,3.066999912E-1,1.274361509E0
3.494186148E2,-5.159000158E-1,1.222199917E0,4.007000029E-1,1.385815989E0
3.494286148E2,-6.290000081E-1,1.134099960E0,4.363999963E-1,1.368308696E0
3.494386148E2,-6.638999581E-1,9.551999569E-1,4.336999953E-1,1.241477264E0
3.494486148E2,-6.890999675E-1,6.176999807E-1,3.725999892E-1,9.976185560E-1
3.494586148E2,-7.533999681E-1,2.981999815E-1,2.636999786E-1,8.520988321E-1
3.494686148E2,-8.471999764E-1,3.680000082E-2,2.531000078E-1,8.849642106E-1
3.494786148E2,-8.431999683E-1,-7.800000161E-2,2.025000006E-1,8.706758508E-1
3.494886148E2,-7.908999920E-1,-6.639999896E-2,1.990000010E-1,8.182498137E-1
3.494986148E2,-5.243999958E-1,3.599999938E-3,2.196999937E-1,5.685740082E-1
3.495086148E2,-2.201000005E-1,3.449999914E-2,3.042999804E-1,3.771375588E-1
3.495186148E2,1.325999945E-1,2.699999884E-2,4.451999962E-1,4.653115033E-1
3.495286148E2,4.655999839E-1,-8.100000210E-3,5.457000136E-1,7.173823666E-1
3.495386148E2,7.107999921E-1,-2.173999995E-1,6.564999819E-1,9.917114574E-1
3.495486148E2,7.508999705E-1,-4.917999804E-1,7.688999772E-1,1.181915886E0
3.495586148E2,7.134999633E-1,-8.410999775E-1,8.932999969E-1,1.419336554E0
3.495686148E2,5.490999818E-1,-1.236199975E0,9.693999887E-1,1.664162704E0
3.495786148E2,3.355000019E-1,-1.638099909E0,1.132399917E0,2.019470508E0
3.495886148E2,1.512999982E-1,-1.940599918E0,1.167400002E0,2.269723000E0
