"Time";"Trajectoire 1/0/X";"Trajectoire 1/0/Y"
"98,456";"-40,40427";"489,7388"
"98,49";"-41,23056";"489,739"
"98,523";"-41,23829";"489,7394"
"98,556";"-42,06358";"489,7416"
"98,589";"-42,06638";"489,7341"
"98,623";"-42,88182";"489,7502"
"98,656";"-42,87964";"488,9228"
"98,689";"-42,87592";"488,9211"
"98,723";"-42,87809";"488,9191"
"98,756";"-42,88071";"488,9159"
"98,789";"-42,88629";"488,9124"
"98,823";"-42,88573";"489,7396"
"98,856";"-42,88759";"489,7348"
"98,889";"-42,88305";"489,7321"
"98,923";"-42,87127";"489,7314"
"98,956";"-42,03357";"490,5422"
"98,989";"-42,02841";"490,531"
"99,023";"-41,20452";"490,5217"
"99,056";"-40,36835";"491,3291"
"99,089";"-40,35889";"491,3176"
"99,123";"-39,53063";"491,3121"
"99,156";"-39,51877";"491,3215"
"99,189";"-38,68677";"492,1366"
"99,223";"-38,68465";"492,1421"
"99,256";"-38,67209";"492,9511"
"99,289";"-38,66539";"492,9393"
"99,322";"-38,66142";"492,9257"
"99,356";"-38,66127";"492,9117"
"99,389";"-38,67297";"492,105"
"99,422";"-38,68256";"492,1208"
"99,456";"-39,49678";"492,1368"
"99,489";"-39,4897";"492,1517"
"99,522";"-39,47467";"492,9596"
"99,556";"-39,46698";"492,9442"
"99,589";"-39,45383";"492,936"
"99,622";"-38,63726";"492,9343"
"99,656";"-38,64699";"492,9453"
"99,689";"-38,65331";"492,9635"
"99,722";"-38,64064";"493,7774"
"99,756";"-38,63019";"493,7654"
"99,789";"-38,6199";"493,7555"
"99,822";"-38,60196";"493,7448"
"99,856";"-37,78503";"493,7343"
"99,889";"-37,79207";"493,7384"
"99,922";"-37,79307";"493,7466"
"99,956";"-37,78724";"493,7592"
"99,989";"-36,96136";"494,5692"
"100,022";"-36,96717";"494,5588"
"100,055";"-36,96996";"494,5524"
"100,089";"-36,96401";"494,5487"
"100,122";"-36,14632";"494,5501"
"100,155";"-36,15112";"494,5661"
"100,189";"-36,14019";"495,3811"
"100,222";"-36,1272";"495,3725"
"100,255";"-35,30442";"495,37"
"100,289";"-35,308";"495,3788"
"100,322";"-35,29847";"496,1965"
"100,355";"-35,28941";"496,1856"
"100,389";"-34,47082";"496,1761"
"100,422";"-34,4741";"496,1717"
"100,455";"-34,46153";"496,1651"
"100,489";"-33,6397";"496,1547"
"100,522";"-33,63854";"496,1443"
"100,555";"-33,63267";"495,3227"
"100,589";"-32,79404";"495,3145"
"100,622";"-31,97089";"495,3055"
"100,655";"-31,96686";"495,3022"
"100,689";"-31,95737";"495,3036"
"100,722";"-31,13663";"495,3023"
"100,755";"-31,12792";"495,3009"
"100,788";"-31,11921";"495,3003"
"100,822";"-31,10576";"495,2987"
"100,855";"-30,28796";"495,2856"
"100,888";"-30,29566";"495,2767"
"100,922";"-30,2961";"495,2658"
"100,955";"-30,29778";"494,4446"
"100,988";"-30,28881";"494,4541"
"101,022";"-30,28034";"494,4631"
"101,055";"-30,27173";"494,4684"
"101,088";"-31,09729";"494,481"
"101,122";"-31,08956";"494,4808"
"101,155";"-31,08168";"494,48"
"101,188";"-31,07577";"494,4811"
"101,222";"-31,06567";"494,4852"
"101,255";"-31,05808";"494,4901"
"101,288";"-31,05131";"494,4967"
"101,322";"-31,04321";"494,5016"
"101,355";"-31,03303";"494,5064"
"101,388";"-30,21499";"494,5018"
"101,422";"-30,22095";"494,5044"
"101,455";"-30,22173";"494,5023"
"101,488";"-30,21949";"494,5003"
"101,521";"-30,21038";"494,4974"
"101,555";"-30,19837";"494,494"
"101,588";"-29,37945";"494,484"
"101,621";"-29,38883";"494,4751"
"101,655";"-29,39854";"494,4648"
"101,688";"-29,4196";"493,6478"
"101,721";"-30,2378";"493,6646"
"101,755";"-30,22668";"493,6734"
"101,788";"-30,21483";"493,6808"
"101,821";"-30,20023";"493,6902"
"101,855";"-30,18552";"493,7011"
"101,888";"-30,16907";"493,7099"
"101,921";"-30,1575";"493,7153"
"101,955";"-30,14686";"493,714"
"101,988";"-30,13586";"493,7104"
"102,021";"-30,12144";"493,7068"
"102,055";"-29,30317";"493,6993"
"102,088";"-29,31499";"493,6947"
"102,121";"-29,32374";"493,6911"
"102,155";"-29,32934";"493,6884"
"102,188";"-29,33002";"493,6859"
"102,221";"-29,32776";"493,6856"
"102,255";"-29,32587";"493,6849"
"102,288";"-29,32255";"493,6846"
"102,321";"-29,31774";"493,6839"
"102,354";"-29,31257";"493,6867"
"102,388";"-29,30712";"493,6931"
"102,421";"-29,29882";"493,701"
"102,454";"-29,29026";"493,7123"
"102,488";"-29,27364";"494,5319"
"102,521";"-29,26215";"494,5269"
"102,554";"-29,24687";"494,5251"
"102,588";"-29,23141";"494,525"
"102,621";"-28,41025";"494,5262"
"102,654";"-28,41498";"494,5379"
"102,688";"-28,40518";"495,3576"
"102,721";"-28,39987";"495,3464"
"102,754";"-28,38569";"495,3342"
"102,788";"-27,56907";"495,3163"
"102,821";"-27,57979";"495,3073"
"102,854";"-27,59062";"495,3028"
"102,888";"-27,59903";"495,3012"
"102,921";"-27,60688";"495,3047"
"102,954";"-27,61278";"495,3065"
"102,988";"-27,61852";"495,305"
"103,021";"-27,6294";"495,3036"
"103,054";"-27,64055";"495,3011"
"103,087";"-27,65294";"495,2991"
"103,121";"-28,47242";"495,3013"
"103,154";"-28,46107";"495,2968"
"103,187";"-28,45042";"495,2877"
"103,221";"-28,4482";"494,4658"
"103,254";"-28,4411";"494,472"
"103,287";"-28,43483";"494,4768"
"103,321";"-28,42847";"494,4822"
"103,354";"-28,42604";"494,4855"
"103,387";"-28,42296";"494,4866"
"103,421";"-28,42022";"494,4839"
"103,454";"-28,41331";"494,4763"
"103,487";"-28,40077";"494,4655"
"103,521";"-28,38766";"494,4528"
"103,554";"-28,38102";"493,6319"
"103,587";"-28,36636";"493,6393"
"103,621";"-28,35154";"493,6414"
"103,654";"-28,33684";"493,6401"
"103,687";"-28,32445";"493,633"
"103,721";"-28,31523";"493,6224"
"103,754";"-28,30849";"493,6128"
"103,787";"-28,30532";"493,6035"
"103,82";"-28,3039";"493,5939"
"103,854";"-28,30716";"493,5829"
"103,887";"-28,31914";"492,759"
"103,92";"-28,32685";"492,7621"
"103,954";"-28,33941";"492,7603"
"103,987";"-29,16071";"492,761"
"104,02";"-29,15223";"492,7522"
"104,054";"-29,15445";"491,9267"
"104,087";"-29,15708";"491,9276"
"104,12";"-29,1689";"491,9268"
"104,154";"-29,98829";"491,9271"
"104,187";"-29,97854";"491,9194"
"104,22";"-29,97255";"491,9111"
"104,254";"-29,96722";"491,9028"
"104,287";"-29,96207";"491,8934"
"104,32";"-29,95682";"491,8844"
"104,354";"-29,94959";"491,8746"
"104,387";"-29,94486";"491,0528"
"104,42";"-29,12387";"491,0547"
"104,454";"-29,12785";"491,0643"
"104,487";"-29,11973";"491,884"
"104,52";"-29,11313";"491,8775"
"104,553";"-29,10385";"491,8751"
"104,587";"-28,28486";"491,8744"
"104,62";"-28,28608";"492,6961"
"104,653";"-28,28986";"492,692"
"104,687";"-28,28987";"492,6912"
"104,72";"-28,2872";"492,6919"
"104,753";"-28,28029";"492,6929"
"104,787";"-28,26916";"492,6943"
"104,82";"-27,4463";"492,6886"
"104,853";"-27,45079";"492,6894"
"104,887";"-27,4548";"492,6946"
"104,92";"-27,45656";"492,7032"
"104,953";"-27,45061";"493,5291"
"104,987";"-27,45141";"493,5247"
"105,02";"-27,4521";"493,5204"
"105,053";"-27,45415";"493,5151"
"105,087";"-27,45784";"493,5097"
"105,12";"-27,47056";"492,6891"
"105,153";"-27,47982";"492,6949"
"105,187";"-28,30292";"492,7018"
"105,22";"-28,3001";"492,6985"
"105,253";"-28,30447";"492,6909"
"105,286";"-29,13141";"491,8748"
"105,32";"-29,12899";"491,8759"
"105,353";"-29,13462";"491,8692"
"105,386";"-29,1544";"491,0477"
"105,42";"-29,97794";"491,0498"
"105,453";"-29,98421";"490,2282"
"105,486";"-29,99433";"490,2274"
"105,52";"-30,81843";"489,4136"
"105,553";"-30,81294";"489,4161"
"105,586";"-30,81763";"489,4095"
"105,62";"-30,83807";"488,5915"
"105,653";"-31,65464";"488,6018"
"105,686";"-31,6468";"488,5967"
"105,72";"-31,65042";"487,7795"
"105,753";"-31,65528";"487,7872"
"105,786";"-31,6649";"487,7881"
"105,82";"-31,67781";"487,7844"
"105,853";"-32,49124";"487,7822"
"105,886";"-32,4816";"487,7736"
"105,92";"-32,48772";"486,955"
"105,953";"-32,48651";"486,9639"
"105,986";"-32,49126";"486,9718"
"106,019";"-32,49586";"486,9764"
"106,053";"-32,50107";"486,9813"
"106,086";"-32,50814";"486,9885"
"106,119";"-32,51552";"487,0007"
"106,153";"-32,51431";"487,827"
"106,186";"-32,52137";"487,8287"
"106,219";"-32,53118";"487,8354"
"106,253";"-32,53798";"487,8474"
"106,286";"-32,53723";"488,6703"
"106,319";"-32,53949";"488,6661"
"106,353";"-32,53856";"488,6689"
"106,386";"-32,53823";"488,6783"
"106,419";"-32,5266";"489,4991"
"106,453";"-32,52224";"489,4921"
"106,486";"-32,5178";"489,4861"
"106,519";"-32,51318";"489,4843"
"106,553";"-32,50895";"489,4837"
"106,586";"-32,50753";"489,4839"
"106,619";"-32,50968";"489,4844"
"106,653";"-32,51339";"489,4901"
"106,686";"-32,51913";"489,4974"
"106,719";"-32,52809";"489,5094"
"106,753";"-33,34844";"489,5262"
"106,786";"-33,32983";"490,348"
"106,819";"-33,32312";"490,3437"
"106,852";"-33,32336";"490,345"
"106,886";"-33,33058";"490,3463"
"106,919";"-34,1501";"490,3532"
"106,952";"-34,14774";"490,3567"
"106,986";"-34,14846";"490,3613"
"107,019";"-34,15192";"490,3656"
"107,052";"-34,16061";"490,3696"
"107,086";"-34,98359";"490,3792"
"107,119";"-34,98455";"490,383"
"107,152";"-34,98744";"490,3855"
"107,186";"-34,99465";"490,3879"
"107,219";"-35,81474";"490,3962"
"107,252";"-35,80605";"490,4022"
"107,286";"-35,79711";"490,4105"
"107,319";"-35,78073";"491,2315"
"107,352";"-34,95768";"491,2198"
"107,386";"-34,96291";"491,2179"
"107,419";"-34,96301";"491,2192"
"107,452";"-34,9596";"491,2292"
"107,486";"-34,94207";"492,0496"
"107,519";"-34,12169";"492,0352"
"107,552";"-34,13245";"492,0309"
"107,585";"-34,14284";"492,0278"
"107,619";"-34,15232";"492,0282"
"107,652";"-34,16254";"492,0284"
"107,685";"-34,17399";"492,0287"
"107,719";"-34,99307";"492,0371"
"107,752";"-34,98293";"492,0404"
"107,785";"-34,97725";"492,0429"
"107,819";"-34,97947";"492,0453"
"107,852";"-34,9866";"492,0475"
"107,885";"-34,99505";"492,0495"
"107,919";"-35,81111";"492,0544"
"107,952";"-35,80244";"492,0487"
"107,985";"-35,7949";"492,0429"
"108,019";"-35,79035";"492,0321"
"108,052";"-35,7955";"491,2104"
"108,085";"-35,79563";"491,2169"
"108,119";"-35,79668";"491,2221"
"108,152";"-35,79676";"491,23"
"108,185";"-35,78794";"492,0518"
"108,219";"-35,78622";"492,0504"
"108,252";"-35,77477";"492,8778"
"108,285";"-35,76803";"492,8798"
"108,318";"-35,761";"492,8871"
"108,352";"-35,75085";"492,8983"
"108,385";"-34,91703";"493,7127"
"108,418";"-34,91845";"493,7026"
"108,452";"-34,91869";"493,6918"
"108,485";"-34,91636";"493,6818"
"108,518";"-34,91078";"493,6722"
"108,552";"-34,90464";"493,6631"
"108,585";"-34,8978";"493,6565"
"108,618";"-34,88903";"493,6501"
"108,652";"-34,88078";"493,6453"
"108,685";"-34,87259";"493,6382"
"108,718";"-34,86388";"493,6282"
"108,752";"-34,85476";"493,6144"
"108,785";"-34,85056";"493,5999"
"108,818";"-34,85546";"492,778"
"108,852";"-34,86047";"492,7866"
"108,885";"-35,68009";"492,8022"
"108,918";"-35,67868";"492,8106"
"108,952";"-35,67823";"492,817"
"108,985";"-35,68124";"492,8237"
"109,018";"-36,50213";"492,837"
"109,051";"-36,49343";"492,8439"
"109,085";"-36,48949";"492,8493"
"109,118";"-36,48919";"492,8549"
"109,151";"-36,49132";"492,8573"
"109,185";"-36,49487";"492,8615"
"109,218";"-37,3127";"492,8727"
"109,251";"-37,30212";"492,8771"
"109,285";"-37,29775";"492,8816"
"109,318";"-37,29422";"492,8862"
"109,351";"-37,29086";"492,891"
"109,385";"-37,28683";"492,8975"
"109,418";"-37,27503";"493,7163"
"109,451";"-37,26949";"493,7054"
"109,485";"-37,26527";"493,6999"
"109,518";"-37,26126";"493,6942"
"109,551";"-37,25655";"493,6906"
"109,585";"-37,24953";"493,6872"
"109,618";"-37,24276";"493,681"
"109,651";"-37,23516";"493,6742"
"109,685";"-37,22844";"493,6642"
"109,718";"-37,2218";"493,6516"
"109,751";"-37,21609";"493,6386"
"109,784";"-37,2112";"493,6264"
"109,818";"-37,21297";"492,8048"
"109,851";"-37,20177";"493,6232"
"109,884";"-37,19738";"493,611"
"109,918";"-37,20212";"492,7893"
"109,951";"-37,19902";"492,7936"
"109,984";"-37,19565";"492,7998"
"110,018";"-37,19218";"492,8057"
"110,051";"-37,18766";"492,8093"
"110,084";"-37,1815";"492,8127"
"110,118";"-37,17532";"492,8154"
"110,151";"-37,17015";"492,818"
"110,184";"-37,16557";"492,8204"
"110,218";"-37,16151";"492,8212"
"110,251";"-37,1606";"492,8176"
"110,284";"-37,16147";"492,8138"
"110,318";"-37,16394";"492,8052"
"110,351";"-37,16766";"492,7963"
"110,384";"-37,98556";"492,7908"
"110,418";"-37,97301";"492,7777"
"110,451";"-37,96308";"492,7643"
"110,484";"-37,96194";"491,9437"
"110,517";"-37,94749";"492,7612"
"110,551";"-37,93895";"492,7477"
"110,584";"-37,92968";"492,7339"
"110,617";"-37,10302";"492,7158"
"110,651";"-37,11367";"491,8944"
"110,684";"-37,11296";"491,9016"
"110,717";"-37,10543";"491,9077"
"110,751";"-36,27755";"491,907"
"110,784";"-36,2775";"491,9124"
"110,817";"-36,27338";"491,9176"
"110,851";"-36,26239";"491,9226"
"110,884";"-35,43409";"491,9225"
"110,917";"-35,42881";"491,9276"
"110,951";"-34,60091";"491,9218"
"110,984";"-34,6";"491,9217"
"111,017";"-34,59369";"491,9221"
"111,051";"-34,58254";"491,9208"
"111,084";"-33,75784";"491,909"
"111,117";"-33,76139";"491,9019"
"111,151";"-33,76165";"491,8888"
"111,184";"-33,76824";"491,0675"
"111,217";"-33,76799";"491,0772"
"111,251";"-33,76744";"491,0821"
"111,284";"-33,76757";"491,0883"
"111,317";"-33,76749";"491,0984"
"111,35";"-33,75902";"491,9167"
"111,384";"-33,75746";"491,9053"
"111,417";"-33,75281";"491,8935"
"111,45";"-33,74081";"491,8884"
"111,484";"-33,72688";"491,8833"
"111,517";"-33,71163";"491,8787"
"111,55";"-33,69623";"491,8745"
"111,584";"-33,68057";"491,8705"
"111,617";"-33,66813";"491,8654"
"111,65";"-33,65977";"491,8612"
"111,684";"-33,6563";"491,858"
"111,717";"-33,65768";"491,8537"
"111,75";"-33,65987";"491,8494"
"111,784";"-33,66518";"491,8417"
"111,817";"-33,67112";"491,8335"
"111,85";"-33,67867";"491,8249"
"111,884";"-33,68687";"491,8173"
"111,917";"-33,6955";"491,8097"
"111,95";"-34,51383";"491,8064"
"111,984";"-34,50095";"491,7972"
"112,017";"-34,4889";"491,7886"
"112,05";"-34,47657";"491,7829"
"112,083";"-33,65375";"491,774"
"112,117";"-33,66064";"491,7747"
"112,15";"-33,66727";"491,7757"
"112,183";"-33,67216";"491,7768"
"112,217";"-33,67455";"491,7788"
"112,25";"-33,67648";"491,7787"
"112,283";"-33,67702";"491,7802"
"112,317";"-33,67795";"491,7818"
"112,35";"-33,67793";"491,7834"
"112,383";"-33,67813";"491,787"
"112,417";"-33,67578";"491,7927"
"112,45";"-33,67347";"491,7992"
"112,483";"-33,66759";"491,8084"
"112,517";"-33,66079";"491,8164"
"112,55";"-33,6507";"491,823"
"112,583";"-33,63546";"491,8262"
"112,617";"-32,81521";"491,8289"
"112,65";"-32,8245";"491,8398"
"112,683";"-32,824";"492,6598"
"112,717";"-32,8263";"492,6544"
"112,75";"-32,82666";"492,6511"
"112,783";"-32,82103";"492,6471"
"112,816";"-32,81435";"492,6434"
"112,85";"-32,8005";"492,6383"
"112,883";"-32,78537";"492,6302"
"112,916";"-31,96191";"492,6187"
"112,95";"-31,96174";"492,6077"
"112,983";"-31,96066";"492,5974"
"113,016";"-31,95501";"492,5865"
"113,05";"-31,95147";"491,7622"
"113,083";"-32,77228";"491,7752"
"113,116";"-31,95161";"491,7765"
"113,15";"-31,96202";"491,7837"
"113,183";"-31,13857";"491,78"
"113,216";"-31,14529";"491,7795"
"113,25";"-31,15084";"491,774"
"113,283";"-31,15455";"491,7656"
"113,316";"-31,15803";"491,7557"
"113,35";"-31,16018";"491,7458"
"113,383";"-31,1615";"491,7366"
"113,416";"-31,16414";"491,7299"
"113,45";"-31,16685";"491,7234"
"113,483";"-31,1713";"491,7162"
"113,516";"-31,17569";"491,709"
"113,549";"-31,18231";"491,7013"
"113,583";"-31,18909";"491,6933"
"113,616";"-31,19904";"491,686"
"113,649";"-31,20964";"491,679"
"113,683";"-31,21984";"491,6723"
"113,716";"-32,03819";"491,6697"
"113,749";"-32,02587";"491,6597"
"113,783";"-32,01358";"491,6497"
"113,816";"-32,00369";"491,6403"
"113,849";"-31,99463";"491,6313"
"113,883";"-31,98573";"491,6231"
"113,916";"-31,97616";"491,6143"
"113,949";"-31,1511";"491,6027"
"113,983";"-31,15661";"491,5981"
"114,016";"-31,97778";"491,5989"
"114,049";"-31,96759";"491,592"
"114,083";"-31,14497";"491,5799"
"114,116";"-31,15124";"491,5752"
"114,149";"-31,15755";"491,5661"
"114,183";"-31,1636";"491,5569"
"114,216";"-31,17022";"491,5479"
"114,249";"-31,17612";"491,5386"
"114,282";"-31,18107";"491,532"
"114,316";"-31,18486";"491,5271"
"114,349";"-31,1892";"491,5229"
"114,382";"-31,19278";"491,5227"
"114,416";"-31,19611";"491,5216"
"114,449";"-31,19685";"491,5207"
"114,482";"-31,19447";"491,5165"
"114,516";"-31,19111";"491,5116"
"114,549";"-31,18751";"491,5058"
"114,582";"-31,18049";"491,4991"
"114,616";"-31,17192";"491,4926"
"114,649";"-31,16306";"491,4873"
"114,682";"-30,34246";"491,48"
"114,716";"-30,35053";"491,4787"
"114,749";"-30,35787";"491,4768"
"114,782";"-30,36537";"491,4743"
"114,816";"-30,37226";"491,4721"
"114,849";"-30,37661";"491,4695"
"114,882";"-30,38062";"491,4668"
"114,916";"-30,38405";"491,4649"
"114,949";"-30,38318";"491,457"
"114,982";"-30,38481";"491,4521"
"115,015";"-30,387";"491,4478"
"115,049";"-30,38761";"491,4441"
"115,082";"-30,38721";"491,441"
"115,115";"-30,38624";"491,4379"
"115,149";"-30,38645";"491,4338"
"115,182";"-30,38765";"491,4294"
"115,215";"-30,38951";"491,4259"
"115,249";"-30,39351";"491,4234"
"115,282";"-30,39784";"491,4208"
"115,315";"-30,40488";"491,4153"
"115,349";"-30,41215";"491,4094"
"115,382";"-30,42034";"491,4031"
"115,415";"-30,42944";"491,3969"
"115,449";"-31,2485";"491,3971"
"115,482";"-31,23651";"491,3913"
"115,515";"-31,22506";"491,3892"
"115,549";"-31,2142";"491,3882"
"115,582";"-31,20269";"491,3817"
"115,615";"-31,19088";"491,3747"
"115,649";"-31,18122";"491,3644"
"115,682";"-31,17118";"491,3525"
"115,715";"-31,15956";"491,3405"
"115,748";"-31,15958";"490,52"
"115,782";"-31,1527";"490,5286"
"115,815";"-31,14716";"490,5362"
"115,848";"-31,14228";"490,5435"
"115,882";"-31,13731";"490,5509"
"115,915";"-31,96333";"490,5657"
"115,948";"-31,95591";"490,5711"
"115,982";"-31,95054";"490,5778"
"116,015";"-31,94523";"490,5854"
"116,048";"-31,93886";"490,5923"
"116,082";"-31,9335";"490,5999"
"116,115";"-31,93068";"490,6105"
"116,148";"-31,91961";"491,4302"
"116,182";"-31,91447";"491,4196"
"116,215";"-31,90923";"491,4091"
"116,248";"-31,90479";"491,4038"
"116,282";"-31,89528";"491,3981"
"116,315";"-31,88521";"491,392"
"116,348";"-31,87429";"491,3849"
"116,382";"-31,86121";"491,3777"
"116,415";"-31,84766";"491,37"
"116,448";"-31,83551";"491,3616"
"116,482";"-31,82346";"491,3532"
"116,515";"-31,81134";"491,3494"
"116,548";"-31,79794";"491,345"
"116,581";"-31,78499";"491,3409"
"116,615";"-30,96475";"491,3322"
"116,648";"-30,97386";"491,3256"
"116,681";"-31,79112";"491,3231"
"116,715";"-31,77876";"491,3118"
"116,748";"-31,76473";"492,1312"
"116,781";"-31,75873";"492,1201"
"116,815";"-31,75717";"492,1095"
"116,848";"-31,75766";"492,0988"
"116,881";"-31,76223";"492,0881"
"116,915";"-31,76848";"492,077"
"116,948";"-32,59827";"491,2563"
"116,981";"-32,58969";"491,2607"
"117,015";"-32,58183";"491,2669"
"117,048";"-32,57511";"491,2736"
"117,081";"-32,56792";"491,2815"
"117,115";"-32,56072";"491,2883"
"117,148";"-32,55136";"491,2957"
"117,181";"-32,54419";"491,2987"
"117,215";"-32,53672";"491,2972"
"117,248";"-32,53003";"491,2943"
"117,281";"-32,52282";"491,2917"
"117,314";"-32,51402";"491,2898"
"117,348";"-32,50629";"491,2919"
"117,381";"-32,49878";"491,2958"
"117,414";"-32,49218";"491,3"
"117,448";"-32,48397";"491,3094"
"117,481";"-32,47382";"491,32"
"117,514";"-31,64554";"492,1387"
"117,548";"-31,65243";"492,1396"
"117,581";"-31,65419";"492,1483"
"117,614";"-31,65446";"492,1454"
"117,648";"-31,64851";"492,9821"
"117,681";"-31,6446";"492,9737"
"117,714";"-31,63099";"493,7995"
"117,748";"-30,80884";"493,789"
"117,781";"-30,81703";"493,7824"
"117,814";"-31,64521";"492,957"
"117,848";"-30,82324";"492,9457"
"117,881";"-31,65203";"492,1257"
"117,914";"-31,64328";"492,1209"
"117,948";"-31,63856";"491,2966"
"117,981";"-31,62652";"492,1181"
"118,014";"-31,62185";"492,1083"
"118,047";"-31,62602";"491,2855"
"118,081";"-31,62629";"491,2932"
"118,114";"-31,6314";"491,3008"
"118,147";"-31,63697";"491,3091"
"118,181";"-31,6421";"491,3136"
"118,214";"-32,46376";"491,3228"
"118,247";"-31,64921";"490,485"
"118,281";"-32,46454";"491,3176"
"118,314";"-32,45859";"491,3132"
"118,347";"-32,45656";"491,3071"
"118,381";"-32,45787";"491,2976"
"118,414";"-32,47035";"490,4764"
"118,447";"-33,2943";"490,4903"
"118,481";"-33,29227";"490,4973"
"118,514";"-33,28377";"491,3194"
"118,547";"-33,28441";"491,3115"
"118,581";"-33,2868";"491,3044"
"118,614";"-33,29215";"491,2982"
"118,647";"-33,29861";"491,2919"
"118,681";"-34,12371";"491,2957"
"118,714";"-34,11928";"491,2979"
"118,747";"-34,11545";"491,3017"
"118,78";"-34,11722";"491,3086"
"118,814";"-34,12145";"491,3183"
"118,847";"-34,11787";"492,1408"
"118,88";"-34,12313";"492,136"
"118,914";"-34,12888";"492,1327"
"118,947";"-34,94987";"492,1332"
"118,98";"-34,94342";"492,1283"
"119,014";"-34,93882";"492,1236"
"119,047";"-34,93851";"492,1205"
"119,08";"-34,94314";"492,1225"
"119,114";"-35,76559";"492,127"
"119,147";"-35,7652";"492,1254"
"119,18";"-35,76912";"492,1227"
"119,214";"-36,59557";"492,1219"
"119,247";"-36,59631";"492,1148"
"119,28";"-37,41741";"492,1122"
"119,314";"-37,41428";"492,107"
"119,347";"-37,41405";"492,1033"
"119,38";"-37,41678";"492,1043"
"119,414";"-38,2372";"492,1133"
"119,447";"-38,22695";"492,1177"
"119,48";"-37,39246";"492,9336"
"119,513";"-37,39569";"492,9258"
"119,547";"-37,40005";"492,9184"
"119,58";"-38,22129";"492,9168"
"119,613";"-38,21214";"492,9102"
"119,647";"-38,20271";"492,9045"
"119,68";"-38,1918";"492,8991"
"119,713";"-38,18151";"492,8951"
"119,747";"-38,17665";"492,8909"
"119,78";"-38,17478";"492,8872"
"119,813";"-38,17528";"492,8842"
"119,847";"-38,17764";"492,8813"
"119,88";"-38,99771";"492,8832"
"119,913";"-38,98994";"492,8772"
"119,947";"-38,98888";"492,0533"
"119,98";"-38,98517";"492,0603"
"120,013";"-38,9798";"492,0659"
"120,047";"-38,97519";"492,072"
"120,08";"-38,97051";"492,0775"
"120,113";"-38,96442";"492,0815"
"120,147";"-38,95932";"492,0846"
"120,18";"-38,95306";"492,0879"
"120,213";"-38,94505";"492,0907"
"120,246";"-38,93466";"492,0941"
"120,28";"-38,92457";"492,0972"
"120,313";"-38,91516";"492,1005"
"120,346";"-38,90467";"492,1037"
"120,38";"-38,8937";"492,1061"
"120,413";"-38,88237";"492,1086"
"120,446";"-38,05658";"492,1063"
"120,48";"-38,06147";"492,1101"
"120,513";"-38,0659";"492,1142"
"120,546";"-38,88575";"492,1236"
"120,58";"-38,87392";"492,1262"
"120,613";"-38,86251";"492,1288"
"120,646";"-38,85386";"492,1298"
"120,68";"-38,8459";"492,1304"
"120,713";"-38,84042";"492,131"
"120,746";"-38,83433";"492,1313"
"120,78";"-38,82817";"492,1336"
"120,813";"-38,82144";"492,1358"
"120,846";"-38,81453";"492,1373"
"120,88";"-38,80727";"492,1388"
"120,913";"-38,7998";"492,1403"
"120,946";"-38,79611";"492,1425"
"120,98";"-38,79263";"492,1445"
"121,013";"-38,78936";"492,1469"
"121,046";"-38,78278";"492,1488"
"121,079";"-38,77411";"492,1514"
"121,113";"-37,94734";"492,1485"
"121,146";"-37,9513";"492,1543"
"121,179";"-37,95157";"492,1615"
"121,213";"-37,95034";"492,1691"
"121,246";"-37,94636";"492,1796"
"121,279";"-37,93214";"492,9994"
"121,313";"-37,10486";"492,9872"
"121,346";"-37,10737";"492,983"
"121,379";"-37,10554";"492,9839"
"121,413";"-37,10129";"492,9865"
"121,446";"-37,0902";"492,9905"
"121,479";"-36,26522";"492,9949"
"121,513";"-36,25755";"493,8174"
"121,546";"-36,2471";"493,8151"
"121,579";"-35,42371";"493,8131"
"121,613";"-35,42485";"493,8167"
"121,646";"-35,4202";"493,818"
"121,679";"-35,41452";"493,8216"
"121,713";"-35,40886";"493,8223"
"121,746";"-35,40356";"493,8197"
"121,779";"-35,39811";"493,8153"
"121,812";"-35,39454";"493,8064"
"121,846";"-35,39986";"492,9852"
"121,879";"-35,40336";"492,9946"
"121,912";"-35,40964";"492,9989"
"121,946";"-35,42009";"493,0009"
"121,979";"-36,24097";"493,0034"
"122,012";"-36,23286";"492,9991"
"122,046";"-36,22598";"492,9973"
"122,079";"-36,21912";"493,0022"
"122,112";"-36,21301";"493,0096"
"122,146";"-36,20578";"493,0198"
"122,179";"-36,20454";"492,1983"
"122,212";"-36,18937";"493,0145"
"122,246";"-36,18109";"493,0002"
"122,279";"-36,17412";"493,0091"
"122,312";"-36,16863";"493,0205"
"122,346";"-36,16996";"492,2015"
"122,379";"-36,16439";"492,2131"
"122,412";"-36,15828";"492,2199"
"122,446";"-36,15166";"492,227"
"122,479";"-36,14843";"492,234"
"122,512";"-36,14647";"492,2414"
"122,545";"-36,14757";"492,2501"
"122,579";"-36,14973";"492,2587"
"122,612";"-36,15633";"492,2675"
"122,645";"-36,16349";"492,2759"
"122,679";"-36,17073";"492,2838"
"122,712";"-36,18129";"492,2912"
"122,745";"-36,19371";"492,2981"
"122,779";"-37,01094";"492,3094"
"122,812";"-36,99952";"492,3137"
"122,845";"-36,98999";"492,3134"
"122,879";"-36,98069";"492,3132"
"122,912";"-36,97205";"492,3124"
"122,945";"-36,97317";"492,3059"
"122,979";"-36,97322";"492,3"
"123,012";"-36,97175";"492,2962"
